id,title,overview,genres,keywords,cast,producers,release_date,runtime,production_companies,vote_average,vote_count,tagline,poster_file
2604,生于七月四日,罗恩·科维克的传记。他在越南战争中瘫痪，因感到被自己为之战斗的国家背叛，此后成为一名反战及倡导人权的政治活动家。,剧情|战争,越南老兵|创伤后应激障碍|酒吧|20世纪70年代|轮椅|越南战争|沙漠|当面吐口水|醉酒|20世纪50年代|20世纪60年代,Tom Cruise|Raymond J. Barry|Caroline Kava|Holly Marie Combs|Kyra Sedgwick|Tom Berenger|Rob Camilletti|Stephen Baldwin|Mark Moses|Vivica A. Fox,Oliver Stone|A. Kitman Ho|Clayton Townsend|Joseph P. Reidy|Lope V. Juban Jr.,1989/12/20,145,Universal Pictures|Ixtlan,6.7,395,一个关于纯真失落与勇气重拾的故事。,/posters/2604.jpg
864,酷跑天下,当一名牙买加短跑运动员被取消奥运会参赛资格后，他求助于一位蒙受耻辱的教练，共同组建了首支牙买加雪橇车国家队。,喜剧,冬季|教练|奥运会|牙买加|训练营|雷鬼音乐|雪橇运动|体育,Leon Robinson|Doug E. Doug|Rawle D. Lewis|Malik Yoba|John Candy|Raymond J. Barry|Peter Outerbridge|Paul Coeur|Larry Gilman|Kristoffer Cooper,Dawn Steel,1993/9/30,98,Walt Disney,6.8,491,一个梦想。四名牙买加人。零下二十度。,/posters/864.jpg
14435,我的血腥情人节,十年前，一场悲剧永远改变了和谐镇。汤姆·汉尼格是一名缺乏经验的煤矿工人，他在隧道中引发了一场事故，导致五名矿工被困并死亡，唯一幸存者哈里·沃登则陷入永久性昏迷。但哈里·沃登渴望复仇。整整一年后，在情人节当天，他苏醒过来……并用一把鹤嘴锄残忍杀害了二十二人，随后被击毙。,悬疑|恐怖,警长|矿工|妄想|头部损伤|翻拍|屠杀|血液|片尾彩蛋,Jensen Ackles|Jaime King|Kerr Smith|Betsy Rue|Edi Gathegi|Tom Atkins|Kevin Tighe|Megan Boone|Karen Baum|Joy de la Paz,John Dunning|Michael Paseornek|John Sacchi|Jack L. Murray|André Link|Hernany Perla,2009/1/16,101,Lionsgate,5.3,299,他将击碎你的心。,/posters/14435.jpg
1931,震撼舞林,在他年幼的弟弟去世后，一名来自洛杉矶、行为叛逆的19岁街头舞者本将面临少管所的惩处，却因入读位于佐治亚州亚特兰大的历史悠久的黑人大学——真理大学而免于处罚。然而，他本想专心求学并追求心仪女孩的努力，却被校园内两大顶尖兄弟会争相拉拢而搁置；这两兄弟会都急需他那充满力量与张力的街头舞蹈风格，以赢得备受瞩目的全国性踏步舞大赛冠军。,剧情|音乐,一见钟情|失去兄弟|霹雳舞|女儿,Columbus Short|Meagan Good|Ne-Yo|Darrin Henson|Jermaine Williams|Chris Brown|Laz Alonso|Brian J. White|Valarie Pettiford|Allan Louis,William Packer|Rob Hardy,2007/5/16,114,Rainforest Films,6.1,88,他将挑战他们的传统，而他们的传统将改变他的人生。,/posters/1931.jpg
691,爱我的间谍,搭载核导弹的俄罗斯和英国潜艇均神秘失踪，踪迹全无。英俄双方互相指责，而詹姆斯·邦德则试图解开这些船只消失之谜。但克格勃也派出了一名特工参与调查。,冒险|动作|惊悚,英国伦敦|潜艇|英国|暗杀|间谍|开罗|恐怖分子|埃及|大规模谋杀|金字塔|俄罗斯|预谋杀人|秘密情报局|克格勃|反派|核导弹|油轮|斯芬克斯|撒丁岛|弹头|摩托艇|乌托邦|谋杀|鲨鱼|杀手|英国秘密情报局|滑雪,Roger Moore|Barbara Bach|Curd Jürgens|Richard Kiel|Caroline Munro|Walter Gotell|Geoffrey Keen|Bernard Lee|George Baker|Michael Billington,Albert R. Broccoli|William P. Cartlidge,1977/7/7,125,United Artists|Eon Productions|Danjaq,6.6,507,它是最宏大的。它是最出色的。它是邦德。而且——超乎想象。,/posters/691.jpg
9877,都市传说,校园里出现了一名连环杀手，他将各种都市传说变成了现实，例如同时吃跳跳糖和汽水会导致胃部爆炸，以及在加油站加油时，一个手持斧头的疯子会趁你不注意钻进你的汽车后座。,恐怖|惊悚,大学|谋杀|都市传说|砍杀|凶手|死亡,Alicia Witt|Jared Leto|Rebecca Gayheart|Michael Rosenbaum|Loretta Devine|Tara Reid|John Neville|Joshua Jackson|Julian Richings|Robert Englund,Michael McDonnell|Neal H. Moritz|Brad Luff|Brian Leslie Parker|Gina Matthews,1998/9/25,99,Original Film|TriStar Pictures|Phoenix Pictures|Canal+ Droits Audiovisuels,5.6,290,这件事发生在某个认识你熟人的人身上……下一个就是你。,/posters/9877.jpg
62008,善行,商人韦斯利·迪兹原本过着按部就班的生活，直到他遇见了林赛——一位在他办公楼里担任清洁工的单亲妈妈，他的生活因此被彻底打乱。,喜剧|剧情|爱情,非裔美国人|单亲妈妈|未婚夫/未婚妻关系|大公司|富男穷女,Tyler Perry|Phylicia Rashād|Thandie Newton|Brian J. White|Gabrielle Union|Eddie Cibrian|Rebecca Romijn|Ylian Alfaro Snyder|Jordenn Thompson|Ashley LeConte Campbell,,2012/2/23,111,,6.2,45,韦斯利·迪兹即将发现那个本该成为的自己。,/posters/62008.jpg
12227,白牙,杰克·伦敦的经典冒险故事，讲述了育空地区的淘金者与他从一名虐待动物者的手中救下的狼狗混血儿之间建立的深厚友谊。,动作|冒险|剧情|家庭,改编自小说|黄金|宝藏|棺材|人与动物关系|友谊|阿拉斯加|枪战|狗|探矿者|克朗代克|育空|男孩与狗的关系|淘金者,Klaus Maria Brandauer|Ethan Hawke|Seymour Cassel|Susan Hogan|James Remar|Bill Moseley|Clint Youngreen|Pius Savage|Aaron Hotch|Charles Jimmie Sr.,Jim Kouf|Mike Lobell|Andrew Bergman|Lynn Kouf|Marykay Powell,1991/1/18,107,Walt Disney Pictures|Silver Screen Partners IV|Hybrid Productions Inc.,6.5,135,文明止步之处，他们的旅程由此开始。,/posters/12227.jpg
13824,超级明星,孤儿玛丽·凯瑟琳·加拉赫是圣莫尼卡高中的一个丑小鸭，她有一个梦想：被深情地亲吻。她认为，如果自己成为超级明星，就能实现这个梦想，因此她的祈祷、幻想以及与唯一朋友的对话都围绕着实现超级巨星之梦展开。,喜剧|家庭,,Molly Shannon|Will Ferrell|Elaine Hendrix|Harland Williams|Tom Green|Glynis Johns|Mark McKinney|Jason Blicker|Gerry Bamman|Emmy Laybourne,,1999/10/8,81,SNL Studios,5.1,83,敢于梦想。,/posters/13824.jpg
71688,铁娘子,聚焦英国前首相玛格丽特·撒切尔的人生，探讨她为权力所付出的代价。,历史|剧情,资本主义|首相|阿根廷|玛格丽特·撒切尔|英国海外领土|战争宣传|英国政治|英国首相|女性政治家|马岛战争|政治领袖|女性首相|右翼|马尔维纳斯群岛|女性导演|1980年代,Meryl Streep|Anthony Stewart Head|Harry Lloyd|Jim Broadbent|Susan Brown|Alice da Cunha|Phoebe Waller-Bridge|Iain Glen|Alexandra Roach|Victoria Bewick,François Ivernel|Damian Jones|Adam Kulick,2011/12/30,105,UK Film Council|Canal+|DJ Films|CinéCinéma|Pathé|Film4|Goldcrest Pictures|Yuk Films,6.2,527,永不妥协,/posters/71688.jpg
15173,约拿：蔬菜仔电影,准备好和番茄鲍勃、黄瓜拉里以及所有蔬菜伙伴们一起，乘着鲸鱼开启一场惊心动魄的冒险吧！这是大创意公司推出的首部全长3D动画电影。这是一场前所未见的《约拿与鲸鱼》故事——一个让我们懂得：给予他人或获得他人给予的最美好礼物之一，便是重获一次机会。,动作|冒险|动画|喜剧|家庭|奇幻|爱情,,Phil Vischer|Mike Nawrocki|Tim Hodge|Lisa Vischer|Daniel Anderson|Kristin Blegen|Shelby Vischer|Jim Poole|Ron Smith|Sarah Catherine Brooks,,2002/10/4,82,Big Idea Productions,6.4,22,新鲜鱼类，混合蔬菜。,/posters/15173.jpg
8291,诗意的正义,在这部电影中，我们通过主角正义——一位年轻的非裔美国诗人的眼睛来看待世界。一名邮递员邀请几位朋友一同进行一次漫长的通宵派送任务。,剧情|爱情,失去爱人|悲伤|洛杉矶|公路电影,Janet Jackson|Tupac Amaru Shakur|Regina King|Joe Torry|Tyra Ferrell|Roger Guenveur Smith|Billy Zane|Khandi Alexander|Maya Angelou|Lori Petty,John Singleton|Steve Nicolaides,1993/7/23,109,Columbia Pictures,6.9,47,一段街头浪漫。,/posters/8291.jpg
13950,金钱本色,巴库姆·杰克逊（“方块”饰）是一名赏金猎人，性格张扬，对搭档毫无兴趣。他在马丁内斯保释公司工作，追踪罪犯的方式虽不循规蹈矩，却屡试不爽；他梦想有朝一日能自立门户，开办一家私人侦探事务所。雷吉·赖特（埃普斯饰）则是一名狡猾的骗子，正设法躲避法律制裁与杰克逊的追捕。在一场猫鼠游戏中，两人意外卷入一桩价值数百万美元的钻石劫案。赖特为躲避杰克逊藏身于劫匪的逃逸厢车中，却在劫匪发现赃物竟是赝品后，被迫从他们手中逃脱——此举令其冷酷无情的头目（弗拉纳根饰）极为震怒。当赖特与女友（门德斯饰）重聚时，才得知自己刚买的彩票独中6000万美元大奖。不幸的是，装有这张彩票的钱包被遗落在劫匪的厢车里，于是他极力说服杰克逊协助他取回钱包。,动作|冒险|喜剧,唱片店|性取向|签名|内衣|绘画|保险箱|性吸引力|摩托车|少年犯|瘾君子|音乐商店|手放胯部|婚前性行为|竖中指|雇主与雇员关系|纸杯蛋糕|二十多岁|钱袋|人行道|商店,Ice Cube|Mike Epps|Tommy Flanagan|Carmen Chaplin|Eva Mendes|Roger Guenveur Smith|Oscar Isaac,,2002/3/8,95,New Line Cinema,5.8,48,金钱能让人做出荒唐事。,/posters/13950.jpg
12158,布鲁克林吸血鬼,马克西米利安是吸血鬼种族中唯一的幸存者，他来到布鲁克林，寻找一种方法以活过下一个满月。他生存的关键人物是丽塔——一名纽约市警察局的女侦探，她并不知道自己身上流着一半吸血鬼的血液；而马克西米利安将不择手段，务必将她置于自己的魅惑之下。,喜剧|恐怖|爱情,吸血鬼|半吸血鬼,Eddie Murphy|Angela Bassett|Allen Payne|Kadeem Hardison|John Witherspoon|Zakes Mokae|Joanna Cassidy|W. Earl Brown|Simbi Khali,Eddie Murphy|Stuart M. Besser|Marianne Maddalena|Mark Lipsky,1995/10/27,100,Paramount Pictures,4.5,111,一则关于恐怖与诱惑的喜剧故事。,/posters/12158.jpg
11586,驱魔人2：异教徒,四年前经历附身与驱魔仪式后，雷根·麦克尼尔一直被怪异的噩梦所困扰。恶魔是否已卷土重来？倘若如此，梵蒂冈调查员的信仰与催眠研究专家的专业知识能否联手将她从恶魔的掌控中解救出来？,恐怖|惊悚|奇幻,驱魔|检查|与魔鬼缔约|附身|神父|魔鬼|恶魔附身|蝗虫,Linda Blair|Richard Burton|Louise Fletcher|Max von Sydow|Kitty Winn|Paul Henreid|James Earl Jones|Ned Beatty|Belinda Beatty|Rose Portillo,John Boorman|Richard Lederer,1977/6/17,118,Warner Bros.,4.5,133,四年之后……她还记得什么？,/posters/11586.jpg
10008,美国驱魔录,根据美国历史上唯一一宗因幽灵作祟导致人死亡的真实事件改编。,恐怖|惊悚,女巫|独立电影|诅咒|求婚者|家庭,Donald Sutherland|Sissy Spacek|James D'Arcy|Matthew Marsh|Gaye Brown|Vernon Dobtcheff|Thom Fell|Shauna Shim|Zoe Thorne|Sam Alexander,Simon Franks|Zygi Kamasa|Maxime Rémillard|Robert Little|Andrei Boncea|Alessandro Fracassi|Nelson Leong|Julien Remillard|Christopher Milburn|Lawrence Steven Meyers|Francis Delia|Allan Zeman|André Rouleau,2005/5/5,83,Media Pro Pictures|Allan Zeman Productions|After Dark Films|Remstar Productions|Sweetpea Entertainment|Redbus Pictures|Midsummer Films,5.3,142,附身无界,/posters/10008.jpg
2830,老板的女儿,当一个年轻人答应为他的老板照看房子时，他认为这将是一个接近他疯狂迷恋的女人——他老板女儿的绝佳机会。但他没想到会有一长串其他房客试图阻止他完成这一使命。此外，他还不得不应对女儿那位正被当地毒贩追捕的哥哥。,喜剧|爱情,,Ashton Kutcher|Tara Reid|Andy Richter|Jeffrey Tambor|Michael Madsen|Jon Abrahams|David Koechner|Carmen Electra|Molly Shannon|Terence Stamp,David Zucker|Ashton Kutcher|John Jacobs,2003/8/21,83,Dimension Films,4.4,180,,/posters/2830.jpg
12403,完美的度假,新婚夫妇克里夫和西德尼前往夏威夷热带群岛度蜜月。在穿越如天堂般美丽的乡村途中，这对夫妇遇到了凯尔和克莱奥——两名心怀不满的搭便车者，以及尼克和吉娜——两位狂野但善意十足的灵魂，他们帮助夫妇二人穿越郁郁葱葱的丛林。如诗如画的瀑布与风景秀丽的山峦很快被恐怖所取代：克里夫和西德尼得知附近发生了一起骇人听闻的谋杀案，并意识到自己正被一些偶然结识的人跟踪，而这些人的特征竟可疑地吻合凶手的描述。,惊悚|悬疑|冒险,夏威夷|蜜月|双重谋杀|谋杀,Milla Jovovich|Timothy Olyphant|Steve Zahn|Chris Hemsworth|Anthony Ruivivar|Kiele Sanchez|Marley Shelton|Wendy Braun|Dale Dickey|Peter 'Navy' Tuiasosopo,Robert Bernacchi|Mark Canton|Ryan Kavanaugh|Tucker Tooley|Robbie Brenner|Bill Block|Camille Brown|Scott Fischer|Kimberly Fox|Ken Halsband,2009/6/8,98,Davis Entertainment|Relativity Media|Rogue|QED International|Tooley Productions,6.2,351,欢迎来到天堂，但请自行承担风险。,/posters/12403.jpg
34563,我们的家庭婚礼,一对年轻情侣在婚礼前的几周里经历了一系列既搞笑又紧张的时刻，尤其是当他们的父亲们试图化解彼此之间的恩怨时。,喜剧,跨种族婚姻|婚礼|片尾彩蛋,Forest Whitaker|America Ferrera|Carlos Mencia|Regina King|Lance Gross|Diana Maria Riva|Lupe Ontiveros|Anjelah N. Johnson|Charlie Murphy|Shannyn Sossamon,,2010/3/12,103,Fox Searchlight Pictures|Dune Entertainment|Sneak Preview Entertainment|Pointe Studios,5.7,39,执子之手，与子偕老……直到岳父和丈人把我们拆散。,/posters/34563.jpg
14557,校园死尸,乔什·米勒（汤姆·埃弗里特·斯科特饰）是一名勤奋负责的预科医学生，刚以新生身份进入大学。而他狂野、爱派对的室友库珀·弗雷德里克森（马克-保罗·戈塞拉尔饰）则是个被宠坏的富家子弟，从不学习，整天酗酒、盯着女大学生看。很快，库珀这种充满乐趣的生活方式便腐蚀了乔什，两人眼看就要面临挂科退学。,喜剧,大学|毒品|兄弟会宿舍|大麻|青少年自杀|解剖室,Tom Everett Scott|Mark-Paul Gosselaar|Poppy Montgomery|Lochlyn Munro|Randy Pearlstein|Corey Page|Alyson Hannigan|Mari Morrow|Mark Carapezza|Jeff Tarpley,Gale Anne Hurd|David Gale,1998/8/21,96,Paramount Pictures|MTV Films,5.6,49,,/posters/14557.jpg
10368,与墨索里尼共饮下午茶,由弗朗哥·泽菲雷利执导的半自传体电影，讲述了二战前及二战期间，意大利小男孩卢卡在一群英国和美国女性的抚养下成长的故事。,喜剧|剧情|战争,意大利|酒店|母亲去世|大使|第二次世界大战|父母双亡|寡妇|贝尼托·墨索里尼|独立电影,Cher|Judi Dench|Joan Plowright|Maggie Smith|Lily Tomlin|Baird Wallace|Charlie Lucas|Massimo Ghini|Paolo Seganti|Claudio Spadaro,Clive Parsons|Marco Chimenz,1999/3/25,117,Medusa Produzione|Cattleya|Cineritmo|Film and General Productions,5.8,32,,/posters/10368.jpg
10280,消瘦,一位肥胖的律师被一位老吉普赛人施下咒语，开始日渐“消瘦”。如今，这位律师不得不求助于黑帮朋友，逼迫吉普赛人解除诅咒。时间所剩无几，这位绝望的律师离死亡越来越近，身体也变得越来越瘦弱。,恐怖|惊悚,口交|诅咒|肥肉服|史蒂芬·金,Robert John Burke|Joe Mantegna|Lucinda Jenney|Michael Constantine|Kari Wuhrer|Bethany Joy Lenz|Daniel von Bargen|Stephen King|Ed Wheeler|Walter Bobbie,Richard P. Rubinstein|Mitchell Galin,1996/10/25,92,Paramount Pictures|Spelling Films,5.5,124,让诅咒恰如其罪。,/posters/10280.jpg
12637,纽约，纽约,一位自负的萨克斯管演奏家和一位年轻歌手在胜利日相遇，并展开了一段紧张而坎坷的浪漫关系，与此同时，他们的事业也开始了一段漫长而艰辛的上升之路。,剧情|音乐|爱情,纽约|爵士乐|萨克斯管演奏家|坠入爱河,Liza Minnelli|Robert De Niro|Lionel Stander|Barry Primus|Dick Miller|Mary Kay Place|Shera Danese|Frank Sivero|Don Calfa,Irwin Winkler|Robert Chartoff,1977/6/21,155,United Artists|Chartoff-Winkler Productions,6.1,67,,/posters/12637.jpg
34152,布鲁克林,斯派克·李执导的这部充满活力的半自传体影片，描绘了一位小学教师、她固执的爵士乐手丈夫以及他们五个孩子在20世纪70年代布鲁克林的生活图景。,喜剧|剧情,黑人|20世纪70年代|爵士乐手|街头少年|功能失调的家庭|独立电影|教师|都市|为人父母,Alfre Woodard|Delroy Lindo|David Patrick Kelly|Zelda Harris|Carlton Williams|Sharif Rashed|Tse-Mach Washington|Christopher Knowings|José Zúñiga|Isaiah Washington,,1994/5/13,115,Universal Pictures|40 Acres & A Mule Filmworks,6.7,31,,/posters/34152.jpg
14434,我想我爱我的妻子,理查德·库珀（洛克饰）是一位已婚男士，也是两个孩子的父亲，他对婚姻生活感到无比乏味。由于长期得不到妻子的亲密关系，他开始在街上偷看陌生女性，甚至不惜推迟午餐时间只为多看几眼。当昔日暗恋对象妮基·特鲁（凯丽·华盛顿饰）来到他的办公室索要推荐信时，她对库珀产生了强烈迷恋，两人由此展开了一段复杂的关系。,喜剧|爱情,,Chris Rock|Kerry Washington|Gina Torres|Steve Buscemi|Edward Herrmann|Welker White|Samantha Ivers|Michael Kenneth Williams|Christina Vidal|Eliza Coupe,Chris Rock|Lisa Stewart,2007/3/16,90,Fox Searchlight Pictures,5,55,在婚姻中，没人听得到你的尖叫。,/posters/14434.jpg
